date,family,forecast,lower_ci,upper_ci
2018-06-24,DAIRY,43272.21428571432,0,122244.00535714295
2018-06-25,DAIRY,43272.21428571432,0,122244.00535714295
2018-06-26,DAIRY,43272.21428571432,0,122244.00535714295
2018-06-27,DAIRY,43272.21428571432,0,122244.00535714295
2018-06-28,DAIRY,43272.21428571432,0,122244.00535714295
2018-06-29,DAIRY,43272.21428571432,0,122244.00535714295
2018-06-30,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-01,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-02,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-03,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-04,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-05,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-06,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-07,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-08,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-09,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-10,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-11,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-12,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-13,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-14,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-15,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-16,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-17,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-18,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-19,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-20,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-21,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-22,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-23,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-24,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-25,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-26,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-27,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-28,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-29,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-30,DAIRY,43272.21428571432,0,122244.00535714295
2018-07-31,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-01,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-02,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-03,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-04,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-05,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-06,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-07,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-08,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-09,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-10,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-11,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-12,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-13,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-14,DAIRY,43272.21428571432,0,122244.00535714295
2018-08-15,DAIRY,43272.21428571432,0,122244.00535714295
